"id","label","name"
"6609","9606","CHGA"
"6610","9606","CEBPE"
"6611","9606","DPEP1"
"6612","9606","DAPK1"
"6613","9606","SHARPIN"
"6614","9606","RANBP10"
"6615","9606","FMNL3"
"6616","9606","MECP2"
"6617","9606","STX6"
"6618","9606","STX16"
"6619","9606","VTI1A"
"6620","9606","COL17A1"
"6621","9606","TJAP1"
"6622","9606","SHC3"
"6623","9606","ABCB7"
"6624","9606","FECH"
"6625","9606","IL12RB1"
"6626","9606","IL23R"
"6627","9606","IL23A"
"6628","9606","CCL3L1"
"6629","9606","UIMC1"
"6630","9606","NCAPD2"
"6631","9606","ATP6V1H"
"6632","9606","IL13RA1"
"6633","9606","PTPRG"
"6634","9606","SEMA4C"
"6635","9606","POU3F1"
"6636","9606","CENPE"
"6637","9606","C8A"
"6638","9606","C8G"
"6639","9606","PTPN22"
"6640","9606","NLK"
"6641","9606","TCF7L2"
"6642","9606","TGFBR3"
"6643","9606","C9"
"6644","9606","TOMM22"
"6645","9606","MAPKAPK5"
"6646","9606","ITM2B"
"6647","9606","TPSAB1"
"6648","9606","ANGPT4"
"6649","9606","TIE1"
"6650","9606","PRB3"
"6651","9606","IL21R"
"6652","9606","GALNT14"
"6653","9606","MUC2"
"6654","9606","MUC13"
"6655","9606","SH2B3"
"6656","559292","PGS1"
"6657","9606","CD3D"
"6658","9606","PI3"
"6659","9606","IVL"
"6660","9606","ARHGAP17"
"6661","9606","CYFIP1"
"6662","9606","BMP6"
"6663","9606","BAI1"
"6664","9606","B4GALNT1"
"6665","9606","HIP1R"
"6666","9606","OPRL1"
"6667","9606","PNOC"
"6668","9606","ARF4"
"6669","9606","TRAT1"
"6670","9606","DAB2IP"
"6671","9606","RAB6B"
"6672","9606","ENC1"
"6673","9606","CD86"
"6674","9606","FBN1"
"6675","9606","POGZ"
"6676","9606","KLK2"
"6677","9606","ATP6AP2"
"6678","9606","KIF20A"
"6679","9606","RGS5"
"6680","9606","GALNS"
"6681","9606","GPR143"
"6682","9606","SUCLG2"
"6683","9606","CHML"
"6684","9606","TAPBP"
"6685","9606","ARHGEF4"
"6686","9606","HOXB8"
"6687","9606","SLC26A3"
"6688","9606","RCVRN"
"6689","9606","BEST1"
"6690","9606","EFNB2"
"6691","9606","ISL1"
"6692","9606","ISL2"
"6693","9606","VCAM1"
"6694","9606","REPS2"
"6695","9606","SRY"
"6696","9606","ITPR2"
"6697","9606","GSTA1"
"6698","9606","LMBR1L"
"6699","9606","IER3"
"6700","9606","HNF1B"
"6701","9606","IL15RA"
"6702","9606","OCRL"
"6703","9606","MCAM"
"6704","9606","NFE2L3"
"6705","9606","RAB13"
"6706","9606","CD34"
"6707","9606","SEC23A"
"6708","9606","SEC24B"
"6709","9606","TLN1"
"6710","9606","G6PD"
"6711","9606","SYT7"
"6712","9606","SYT8"
"6713","9606","SYT3"
"6714","9606","SLC12A3"
"6715","9606","NR3C2"
"6716","9606","IL17RB"
"6717","9606","PIGS"
"6718","9606","RAB27B"
"6719","9606","FRAT1"
"6720","9606","DYNC2H1"
"6721","9606","DYNC2LI1"
"6722","9606","SGK3"
"6723","9606","FSHB"
"6724","9606","KIR2DL3"
"6725","9606","HR"
"6726","9606","ESRRA"
"6727","9606","ESRRB"
"6728","9606","SH2D1B"
"6729","9606","AHRR"
"6730","9606","REPS1"
"6731","9606","LPA"
"6732","9606","THEM4"
"6733","9606","EYA1"
"6734","9606","FCER1G"
"6735","9606","MS4A2"
"6736","9606","MS4A1"
"6737","9606","KCNS3"
"6738","9606","HCFC1R1"
"6739","9606","SCARB1"
"6740","9606","IL2RA"
"6741","9606","PAG1"
"6742","9606","PCIF1"
"6743","9606","DAPK2"
"6744","9606","F5"
"6745","9606","NRXN2"
"6746","9606","NRXN3"
"6747","9606","AGRN"
"6748","9606","MMP8"
"6749","9606","MMP10"
"6750","9606","MMP13"
"6751","9606","CXCR1"
"6752","9606","RYK"
"6753","9606","EPHB3"
"6754","9606","C4A"
"6755","9606","AP4M1"
"6756","9606","F8A1"
"6757","9606","PLA2G4C"
"6758","9606","GJB1"
"6759","9606","CD55"
"6760","9606","RBP1"
"6761","9606","PIP"
"6762","9606","DUSP1"
"6763","9606","BANK1"
"6764","9606","CCR3"
"6765","9606","PAPPA"
"6766","9606","LDHA"
"6767","9606","RNGTT"
"6768","9606","RNMT"
"6769","9606","FBXO32"
"6770","9606","ESRRG"
"6771","9606","IRF8"
"6772","9606","ITGA9"
"6773","9606","GPC1"
"6774","9606","APOBEC2"
"6775","9606","HIST3H2BB"
"6776","9606","NMB"
"6777","9606","NMBR"
"6778","9606","SF3A2"
"6779","9606","TUBGCP3"
"6780","9606","TUBGCP2"
"6781","9606","PRIM1"
"6782","9606","TNFSF15"
"6783","9606","PEX11B"
"6784","9606","SLC25A17"
"6785","9606","CREB5"
"6786","9606","THBS3"
"6787","9606","SENP3"
"6788","9606","MAP3K6"
"6789","9606","MAPK15"
"6790","9606","CLIC3"
"6791","9606","NXF2"
"6792","9606","DYNC1LI1"
"6793","9606","FBXO2"
"6794","9606","ACPP"
"6795","9606","CCNB3"
"6796","9606","TACR1"
"6797","9606","TACR3"
"6798","9606","PLAG1"
"6799","9606","CDK3"
"6800","9606","NR1I3"
"6801","9606","FCN1"
"6802","9606","TIRAP"
"6803","9606","HELZ2"
"6804","9606","ADRA2B"
"6805","9606","ADRA2C"
"6806","9606","TMBIM6"
"6807","9606","INSRR"
"6808","9606","BCAT2"
"6809","9606","PAIP1"
"6810","9606","ADORA2B"
"6811","9606","HLA-DOB"
"6812","9606","IL9R"
"6813","9606","IREB2"
"6814","9606","SIGMAR1"
"6815","9606","ANK2"
"6816","9606","PPP2R4"
"6817","9606","MYOT"
"6818","9606","TNFRSF18"
"6819","9606","MADD"
"6820","9606","GLI1"
"6821","9606","KATNB1"
"6822","9606","BIRC7"
"6823","9606","COL6A1"
"6824","9606","SCGB1A1"
"6825","9606","STRADB"
"6826","9606","PAK1IP1"
"6827","9606","CD33"
"6828","9606","MASP2"
"6829","9606","MASP1"
"6830","9606","TNN"
"6831","9606","C4B"
"6832","9606","C2"
"6833","9606","IRF9"
"6834","9606","ZKSCAN8"
"6835","9606","MYF6"
"6836","9606","TAL2"
"6837","9606","CCR7"
"6838","9606","CCL19"
"6839","9606","CRB2"
"6840","9606","GRIN3A"
"6841","9606","CDC14B"
"6842","9606","MAPK13"
"6843","9606","FGF12"
"6844","9606","FGF13"
"6845","9606","TBC1D10A"
"6846","9606","HLA-DRB3"
"6847","9606","POMC"
"6848","9606","HOXA10"
"6849","9606","CFHR3"
"6850","9606","P4HTM"
"6851","9606","PIGH"
"6852","9606","ALOX12"
"6853","9606","TRIB1"
"6854","9606","MLLT1"
"6855","9606","ADH7"
"6856","9606","CD53"
"6857","9606","CDH6"
"6858","9606","CDH18"
"6859","9606","ERCC8"
"6860","9606","IGFBP6"
"6861","9606","IGFBP4"
"6862","9606","FLOT2"
"6863","9606","VEGFB"
"6864","9606","KIR3DL2"
"6865","9606","GAS6"
"6866","9606","STAG1"
"6867","9606","STAG2"
"6868","9606","IL18R1"
"6869","9606","FBN2"
"6870","9606","ODC1"
"6871","9606","IFI16"
"6872","9606","RALGPS1"
"6873","9606","NLGN4X"
"6874","9606","SYNPO"
"6875","9606","CCT6A"
"6876","9606","IGBP1"
"6877","9606","PPP4R4"
"6878","9606","CTTNBP2"
"6879","9606","CTTNBP2NL"
"6880","9606","STRIP2"
"6881","9606","SIKE1"
"6882","9606","FGFR1OP2"
"6883","9606","PPP2R2D"
"6884","9606","PPME1"
"6885","9606","PPP2R5E"
"6886","9606","FGFR1OP"
"6887","9606","CCT6B"
"6888","9606","TRAF3IP3"
"6889","9606","BIRC8"
"6890","9606","AFAP1"
"6891","9606","ZBTB7A"
"6892","9606","MYO1A"
"6893","9606","MATN2"
"6894","9606","FCAR"
"6895","9606","PDP1"
"6896","9606","PDP2"
"6897","9606","ITGAX"
"6898","9606","DCX"
"6899","9606","B3GAT3"
"6900","9606","CNTNAP4"
"6901","9606","CNTNAP3"
"6902","9606","SGCA"
"6903","9606","CST5"
"6904","9606","IGFBP2"
"6905","3702","BIN2"
"6906","9606","FURIN"
"6907","9606","LAMB3"
"6908","9606","LAMC2"
"6909","9606","IRAK1BP1"
"6910","9606","HMMR"
"6911","9606","OPHN1"
"6912","9606","LTB"
"6913","9606","LAT2"
"6914","9606","COL4A3"
"6915","9606","RAG2"
"6916","9606","IL4"
"6917","9606","SYT5"
"6918","9606","SYT6"
"6919","9606","SYT10"
"6920","9606","SAG"
"6921","9606","NPNT"
"6922","9606","MAG"
"6923","9606","COL10A1"
"6924","9606","CIZ1"
"6925","9606","CASP8AP2"
"6926","9606","CD244"
"6927","9606","TESK1"
"6928","9606","TESK2"
"6929","9606","RFX4"
"6930","9606","ACHE"
"6931","9606","TIMP4"
"6932","9606","NFKBIZ"
"6933","9606","PAK3"
"6934","9606","AP3B2"
"6935","9606","VIPR1"
"6936","9606","CDH4"
"6937","9606","PDK3"
"6938","9606","PTPN18"
"6939","9606","TPX2"
"6940","9606","HP"
"6941","9606","CTSD"
"6942","9606","CA4"
"6943","9606","NPHS2"
"6944","9606","CLCA1"
"6945","9606","CHST15"
"6946","9606","EPHA8"
"6947","9606","INSL3"
"6948","9606","RXFP2"
"6949","9606","PAX2"
"6950","9606","HEY1"
"6951","9606","CCR6"
"6952","9606","CCL20"
"6953","9606","GPR37"
"6954","9606","UBE2G1"
"6955","9606","UBE2J1"
"6956","9606","TWSG1"
"6957","9606","CHRD"
"6958","9606","BMP1"
"6959","9606","IL1R2"
"6960","9606","IL1RN"
"6961","9606","RAB4B"
"6962","9606","ACVRL1"
"6963","9606","PLCB3"
"6964","9606","LZTS1"
"6965","9606","CLGN"
"6966","9606","ADAM2"
"6967","9606","RNF19A"
"6968","9606","ROPN1L"
"6969","9606","ROPN1"
"6970","9606","BDNF"
"6971","9606","SCAF11"
"6972","9606","CYTIP"
"6973","9606","GLP1R"
"6974","9606","GCG"
"6975","9606","NRL"
"6976","9606","FIZ1"
"6977","9606","SENP1"
"6978","9606","POLR3A"
"6979","9606","NISCH"
"6980","9606","GBP3"
"6981","9606","WT1"
"6982","9606","CCNB2"
"6983","9606","RAB33B"
"6984","9606","EDA2R"
"6985","9606","RGS12"
"6986","9606","CARD10"
"6987","9606","KLK3"
"6988","9606","SERPINA1"
"6989","9606","NR1D1"
"6990","9606","NR1D2"
"6991","9606","PILRA"
"6992","9606","SAA1"
"6993","9606","NUP210"
"6994","9606","INHBE"
"6995","9606","MAP4K5"
"6996","9606","SLC7A7"
"6997","9606","FAM57A"
"6998","9606","ACKR2"
"6999","9606","CCL8"
"7000","9606","CCL13"
"7001","9606","PIK3CB"
"7002","9606","SOX4"
"7003","9606","CCL11"
"7004","9606","CD14"
"7005","9606","PLP1"
"7006","9606","PMP22"
"7007","9606","MPZ"
"7008","9606","CSRP2"
"7009","9606","CCKAR"
"7010","9606","PTPRH"
"7011","9606","TAOK3"
"7012","9606","NEUROD2"
"7013","9606","GATA5"
"7014","9606","KLF2"
"7015","9606","UPK2"
"7016","9606","UPK1A"
"7017","9606","UPK3A"
"7018","9606","UPK1B"
"7019","9606","MYL2"
"7020","9606","IL12A"
"7021","9606","IL12B"
"7022","9606","NF1"
"7023","9606","TACR2"
"7024","9606","PRPS2"
"7025","9606","SYN3"
"7026","9606","ETV5"
"7027","9606","TFEC"
"7028","9606","ATF6"
"7029","9606","SCN1A"
"7030","9606","SCN5A"
"7031","9606","MAPK12"
"7032","9606","PTPRN"
"7033","9606","NTSR1"
"7034","9606","NTF4"
"7035","9606","NFE2L1"
"7036","9606","NFATC1"
"7037","9606","DOC2A"
"7038","9606","FZD2"
"7039","9606","FZD4"
"7040","9606","CLDN4"
"7041","9606","CLDN6"
"7042","9606","CLDN8"
"7043","9606","NSMAF"
"7044","9606","BTBD1"
"7045","9606","SIX6"
"7046","9606","PPM1E"
"7047","9606","HMGN2"
"7048","9606","NKRF"
"7049","9606","TAF4B"
"7050","9606","EBF3"
"7051","9606","RTN4R"
"7052","9606","OMG"
"7053","9606","TFPI"
"7054","9606","F9"
"7055","9606","ZCCHC8"
"7056","9606","KISS1R"
"7057","9606","KISS1"
"7058","9606","DGUOK"
"7059","9606","IFT57"
"7060","9606","VPS33A"
"7061","9606","SH3BP1"
"7062","9606","MTBP"
"7063","9606","OSMR"
"7064","9606","PTPRO"
"7065","9606","CASQ2"
"7066","9606","CLIC5"
"7067","9606","MOS"
"7068","9606","MZF1"
"7069","9606","TSHR"
"7070","9606","RPL14"
"7071","9606","RAB15"
"7072","9606","CDK5RAP1"
"7073","9606","CD24"
"7074","9606","FGF3"
"7075","9606","NOTCH4"
"7076","9606","EXPH5"
"7077","9606","RAPGEF2"
"7078","9606","IFRD1"
"7079","9606","ZIC1"
"7080","9606","ZIC2"
"7081","9606","ZIC3"
"7082","9606","CARD11"
"7083","9606","DGKQ"
"7084","9606","OSBP"
"7085","9606","PAX1"
"7086","9606","MEOX1"
"7087","9606","PAX8"
"7088","9606","CLCN3"
"7089","9606","NR2F6"
"7090","9606","GRAP"
"7091","9606","MPP5"
"7092","9606","CP"
"7093","9606","PRRX1"
"7094","9606","PTH2R"
"7095","9606","RASSF9"
"7096","9031","PIK3AP1"
"7097","9606","CD7"
"7098","9606","KIR2DL2"
"7099","9606","DEDD2"
"7100","9606","PPP1R3A"
"7101","9606","KIF20B"
"7102","9606","IRF7"
"7103","9606","PICALM"
"7104","9606","SERPINB6"
"7105","9606","IRF5"
"7106","9606","TCF7L1"
"7107","9606","ATF6B"
"7108","9606","SIRPB1"
"7109","9606","TYROBP"
"7110","9606","FMN1"
"7111","9606","WBP4"
"7112","9606","FNBP4"
"7113","9606","TNFSF13"
"7114","9606","CEP250"
"7115","9606","CLEC4C"
"7116","9606","ESM1"
"7117","9606","VNN2"
"7118","9606","POLR3G"
"7119","9606","INPP5A"
"7120","9606","PRDM1"
"7121","9606","GCH1"
"7122","9606","GABRB2"
"7123","9606","GMFB"
"7124","9606","MAPKAPK3"
"7125","9606","P2RY1"
"7126","9606","CKM"
"7127","9606","FHL1"
"7128","9606","ADCY2"
"7129","9606","PPIF"
"7130","9606","ALDOB"
"7131","9606","ALDOC"
"7132","9606","ADRA2A"
"7133","9606","DUSP4"
"7134","9606","SLC1A2"
"7135","9606","AQP4"
"7136","9606","PDAP1"
"7137","9606","GP5"
"7138","9606","TPD52L2"
"7139","9606","MERTK"
"7140","9606","SELPLG"
"7141","9606","UROD"
"7142","9606","KCNAB1"
"7143","9606","SSH2"
"7144","9606","CD209"
"7145","9606","AKR1C2"
"7146","9606","LYPLA1"
"7147","9606","RBP4"
"7148","9606","APBB3"
"7149","9606","CALU"
"7150","9606","SLC4A3"
"7151","9606","PSMB7"
"7152","9606","SLAMF6"
"7153","9606","MPZL1"
"7154","9606","SIGLEC11"
"7155","9606","PROS1"
"7156","9606","NRCAM"
"7157","9606","PTPRM"
"7158","9606","PRKX"
"7159","9606","MAATS1"
"7160","9606","FGF10"
"7161","9606","LIPC"
"7162","9606","NEFM"
"7163","9606","MUTYH"
"7164","9606","BCL11A"
"7165","9606","BCL11B"
"7166","9606","DARS2"
"7167","9606","AIMP1"
"7168","9606","NR2C2AP"
"7169","9606","TPSB2"
"7170","9606","ARSA"
"7171","9606","GUCY2C"
"7172","9606","TRIM7"
"7173","9606","PIK3R5"
"7174","9606","CRYAA"
"7175","9606","CRYBB2"
"7176","9606","CRYGC"
"7177","9606","ARL5A"
"7178","9606","PALLD"
"7179","9606","VPS39"
"7180","9606","FCRL3"
"7181","9606","SERGEF"
"7182","9606","PPRC1"
"7183","9606","IRX4"
"7184","9606","SETBP1"
"7185","9606","RRAGB"
"7186","9606","DAZAP1"
"7187","9606","BCHE"
"7188","9606","COLQ"
"7189","9606","CNOT4"
"7190","9606","PTAFR"
"7191","9606","NPBWR1"
"7192","9606","NPW"
"7193","9606","NPB"
"7194","9606","PARD6G"
"7195","9606","FBXO5"
"7196","9606","EDAR"
"7197","9606","EDARADD"
"7198","9606","SOCS7"
"7199","9606","LAX1"
"7200","9606","TUB"
"7201","9606","CALD1"
"7202","9606","PI4K2A"
"7203","9606","ANXA7"
"7204","9606","BACE1"
"7205","9606","TMLHE"
"7206","9606","TAOK2"
"7207","9606","SHKBP1"
"7208","9606","ATP2B2"
"7209","9606","SLC16A4"
"7210","9606","BACE2"
"7211","9606","CPN1"
"7212","9913","MFAP4"
"7213","9606","PDHA2"
"7214","9913","RABEP2"
"7215","9606","RBSN"
"7216","9606","RIN2"
"7217","9606","RAPGEF6"
"7218","9606","TDH"
"7219","9606","GCAT"
"7220","9606","FCN3"
"7221","9606","LIMK2"
"7222","9606","TKT"
"7223","9606","FBXO7"
"7224","9606","FBXW2"
"7225","9606","FBXL3"
"7226","9606","FBXO44"
"7227","9606","RUFY1"
"7228","9606","RUFY2"
"7229","9606","FOXF2"
"7230","9606","EFNA4"
"7231","9606","CDR2"
"7232","9606","STK17A"
"7233","9606","STK17B"
"7234","9606","HELB"
"7235","9606","TRIP11"
"7236","9606","SYNE2"
"7237","9606","REV3L"
"7238","9606","SCIN"
"7239","9606","FTCD"
"7240","9606","PHLDB2"
"7241","9606","FBXO18"
"7242","9606","PYGB"
"7243","9606","CDK5R2"
"7244","9606","GJD3"
"7245","9606","CCNO"
"7246","9606","LIG1"
"7247","9606","SEPT9"
"7248","9606","ICOSLG"
"7249","9606","ICOS"
"7250","9606","HIST2H2AC"
"7251","9606","PLEKHA1"
"7252","9606","PLEKHA2"
"7253","9606","NR2E3"
"7254","9606","RLIM"
"7255","9606","ABCE1"
"7256","9606","RNASEL"
"7257","9606","RPS18"
"7258","9606","HOMER2"
"7259","9606","ADCYAP1"
"7260","9606","CPAMD8"
"7261","9606","SEMG1"
"7262","9606","SEMG2"
"7263","9606","BCAM"
"7264","9606","MGP"
"7265","9606","CHRNA4"
"7266","9606","PHF5A"
"7267","9606","SF3B5"
"7268","9606","U2SURP"
"7269","9606","DHX15"
"7270","9606","CHERP"
"7271","9606","DDX46"
"7272","9606","DNAJC8"
"7273","9606","ACTA2"
"7274","9606","MADCAM1"
"7275","9606","IL1RL1"
"7276","9606","TMED1"
"7277","9606","OAZ3"
"7278","9606","NFAT5"
"7279","9606","KIF2C"
"7280","9606","PAIP2"
"7281","9606","CYR61"
"7282","9606","CORT"
"7283","9606","SSTR1"
"7284","9606","SSTR3"
"7285","9606","SSTR4"
"7286","9606","SSTR5"
"7287","9606","BRAP"
"7288","9606","PRL"
"7289","9606","CARS"
"7290","9606","IL10RB"
"7291","9606","IL22RA1"
"7292","9606","DYSF"
"7293","9606","SPN"
"7294","9606","IL37"
"7295","9606","GZMB"
"7296","9606","IL25"
"7297","9606","SST"
"7298","9606","NMUR1"
"7299","9606","SOX13"
"7300","9606","KIF13B"
"7301","9606","HCST"
"7302","9606","MUC5B"
"7303","9606","STATH"
"7304","9606","HTN1"
"7305","9606","EPCAM"
"7306","9606","SLC6A9"
"7307","9606","SLC6A5"
"7308","9606","DUSP14"
"7309","9606","CD3G"
"7310","9606","SECTM1"
"7311","9606","COX4I2"
"7312","9606","CYB5A"
"7313","9606","NDOR1"
"7314","9606","POR"
"7315","9606","CYP2C19"
"7316","9606","CYP2C9"
"7317","9606","CYP1A2"
"7318","9606","CDH9"
"7319","9606","CDH7"
"7320","9606","SDC3"
"7321","9606","DDO"
"7322","9606","KRT14"
"7323","9606","RCAN2"
"7324","9606","FKBP8"
"7325","9606","DLD"
"7326","9606","TBX3"
"7327","9606","CABP2"
"7328","9606","CABP5"
"7329","9606","PITX2"
"7330","9606","IL1B"
"7331","9606","POLR3D"
"7332","9606","POLR3B"
"7333","9606","POLR3E"
"7334","9606","POLR3H"
"7335","9606","POLR3K"
"7336","9606","TBXA2R"
"7337","9606","LYST"
"7338","9606","DGCR14"
"7339","9606","NCDN"
"7340","9606","PCBP4"
"7341","9606","DNAJC14"
"7342","9606","CNTROB"
"7343","9606","CENPJ"
"7344","9606","ZNF521"
"7345","9606","CELF4"
"7346","9606","CACNA1S"
"7347","9606","LAMA2"
"7348","9606","PGM5"
"7349","9606","DUSP5"
"7350","9913","GNAT1"
"7351","9606","KCNK1"
"7352","559292","DTD1"
"7353","559292","BMT2"
"7354","559292","DBR1"
"7355","559292","CWC22"
"7356","559292","CWC27"
"7357","559292","CWC15"
"7358","9606","SCARB2"
"7359","9606","THY1"
"7360","9606","NFE4"
"7361","9606","NAB1"
"7362","9606","SERPINB1"
"7363","9606","HARS"
"7364","9606","FGF8"
"7365","9606","PSIP1"
"7366","9606","DCLRE1C"
"7367","9606","CEBPD"
"7368","9606","EREG"
"7369","9606","PECR"
"7370","9606","EPO"
"7371","9606","MATN1"
"7372","9606","MATN3"
"7373","9606","MATN4"
"7374","9606","NCOA7"
"7375","9606","ZNF398"
"7376","9606","TFR2"
"7377","9606","BTF3"
"7378","9606","CD163"
"7379","9606","TYRP1"
"7380","9606","GALNT5"
"7381","9606","CTNNA3"
"7382","9606","CFD"
"7383","9606","FAIM2"
"7384","9606","PTPRU"
"7385","9606","HRG"
"7386","9606","GPC4"
"7387","9606","MAML2"
"7388","9606","MAML3"
"7389","9606","TNNT2"
"7390","9606","TNNI2"
"7391","9606","TPH1"
"7392","9606","PIP4K2B"
"7393","9606","DCT"
"7394","9606","TH"
"7395","9606","CTSG"
"7396","9606","CCNE2"
"7397","9606","MYT1"
"7398","9606","REG3A"
"7399","9606","IGSF1"
"7400","9606","ITGA10"
"7401","9606","TGOLN2"
"7402","9606","GP6"
"7403","9606","DNAJB4"
"7404","9606","SIT1"
"7405","9606","B4GALT1"
"7406","9606","GABRA1"
"7407","9606","GABRA4"
"7408","9606","ZFPM1"
"7409","9606","GNGT2"
"7410","9606","GTF2A1L"
"7411","9606","FCN2"
"7412","9606","NR4A3"
"7413","9606","CCL17"
"7414","9606","N4BP3"
"7415","9606","ZNF675"
"7416","9606","UPP1"
"7417","9606","UPP2"
"7418","9606","PARP2"
"7419","9606","ACADVL"
"7420","9606","AGA"
"7421","9913","DBH"
"7422","9606","PYGL"
"7423","9606","SART1"
"7424","9606","IGHE"
"7425","9606","SRR"
"7426","9606","DZIP3"
"7427","9606","ANGPTL7"
"7428","9606","CHMP1A"
"7429","9606","VPS4A"
"7430","9606","TRHR"
"7431","9606","CRCP"
"7432","9606","HIBADH"
"7433","9606","LRIT1"
"7434","9606","PTPRN2"
"7435","9606","PRUNE"
"7436","9606","MC5R"
"7437","9606","MC3R"
"7438","9606","MC1R"
"7439","9606","MNT"
"7440","9606","XAF1"
"7441","9606","RAB11B"
"7442","9606","OPN1LW"
"7443","9606","POU3F2"
"7444","9606","IRAK4"
"7445","9606","EDA"
"7446","9606","PJA2"
"7447","9606","NUMBL"
"7448","9606","GMCL1"
"7449","9606","UCHL5"
"7450","9606","HAUS7"
"7451","9606","GCKR"
"7452","9606","GRIK3"
"7453","9606","GRIN2C"
"7454","9606","GSTM1"
"7455","9606","GSTM2"
"7456","9606","CFB"
"7457","9606","DOCK9"
"7458","9606","CDC42EP5"
"7459","9606","PLEKHG2"
"7460","9606","RHOJ"
"7461","9606","RASA3"
"7462","9606","KIF13A"
"7463","9606","PC"
"7464","9606","UMOD"
"7465","9606","GSPT2"
"7466","9606","FGD1"
"7467","9606","SNX13"
"7468","9606","GUCY1A2"
"7469","9606","MS4A3"
"7470","9606","GZMA"
"7471","9606","CD40LG"
"7472","9606","HPR"
"7473","9606","PRKCH"
"7474","9606","RBBP9"
"7475","9606","AHSA2"
"7476","9606","CCL21"
"7477","9606","HBG2"
"7478","9606","CRLF1"
"7479","9606","MARCKSL1"
"7480","9606","MAGI2"
"7481","9606","DCTN4"
"7482","9606","SCHIP1"
"7483","9606","EPN2"
"7484","9606","REST"
"7485","9606","LCP1"
"7486","9606","COL18A1"
"7487","9606","ZRANB1"
"7488","9606","OTUD7B"
"7489","9606","LIMS2"
"7490","9606","SCN4A"
"7491","9606","PRSS3"
"7492","9606","LTK"
"7493","9606","BNIP1"
"7494","9606","THBS2"
"7495","9606","CD93"
"7496","9606","CR1"
"7497","9606","IFNA1"
"7498","9606","GJB2"
"7499","9606","ELF4"
"7500","9606","ELF2"
"7501","9606","LTBP1"
"7502","9606","LMNB2"
"7503","9606","TOR1AIP1"
"7504","9606","UBE2V1"
"7505","9606","DNAJC5"
"7506","9606","ADAR"
"7507","9606","KRT72"
"7508","9606","MX2"
"7509","9606","BAIAP3"
"7510","3702","PATL1"
"7511","9606","CRABP2"
"7512","9606","CSH2"
"7513","9606","CCNF"
"7514","9606","CASP14"
"7515","9606","S100A12"
"7516","9606","IL17A"
"7517","9606","PLOD1"
"7518","9606","PPM1D"
"7519","9606","SCAF8"
"7520","9606","RPL13"
"7521","9606","NCR2"
"7522","9606","FCGR2B"
"7523","9606","UCP2"
"7524","9606","UCP3"
"7525","9606","HOXD12"
"7526","9606","MLXIPL"
"7527","9606","DPP4"
"7528","9606","TAF5L"
"7529","9606","TADA1"
"7530","3702","IRX3"
"7531","3702","IRX1"
"7532","9606","UBXN6"
"7533","9606","SCAMP3"
"7534","9606","CYP3A4"
"7535","9606","TIMMDC1"
"7536","9606","BRINP3"
"7537","9606","VMP1"
"7538","9606","SCRN1"
"7539","9606","RHOBTB3"
"7540","9606","DECR1"
"7541","9606","OSBPL5"
"7542","9606","PLD3"
"7543","9606","ZNF302"
"7544","9606","TMCC2"
"7545","559292","PPT1"
"7546","9606","CTDSPL"
"7547","9606","RARRES3"
"7548","9606","ADRM1"
"7549","9606","RBBP6"
"7550","9606","ZBTB38"
"7551","9606","EVA1C"
"7552","9606","LINC00305"
"7553","9606","ANAPC16"
"7554","9606","HECTD3"
"7555","9606","DTL"
"7556","9606","SLC11A2"
"7557","9606","NDFIP1"
"7558","9606","FBXW4"
"7559","559292","CCL1"
"7560","559292","GUK1"
"7561","9606","ATPAF1"
"7562","9606","YME1L1"
"7563","9606","FAM84B"
"7564","9606","NKD2"
"7565","9606","EMILIN2"
"7566","9606","DLK1"
"7567","9606","C1GALT1"
"7568","9606","C1GALT1C1"
"7569","9606","RNF103"
"7570","9606","JDP2"
"7571","9606","IRF2BP1"
"7572","9606","AP4S1"
"7573","9606","PPIP5K1"
"7574","9606","CYLD"
"7575","9606","DDX58"
"7576","9606","APOC1"
"7577","9606","SAA2"
"7578","9606","KIAA0101"
"7579","9606","RABGAP1"
"7580","9606","SHD"
"7581","9606","SHE"
"7582","9606","SDHB"
"7583","9606","AOX1"
"7584","9606","TAF1L"
"7585","9606","LRRFIP2"
"7586","9606","FKBP7"
"7587","9606","TRIP12"
"7588","9606","TTYH3"
"7589","9606","TTYH2"
"7590","9606","PRMT3"
"7591","9606","PRKAA2"
"7592","9606","PRKAG3"
"7593","9606","MPHOSPH8"
"7594","9606","AIPL1"
"7595","9606","BACH2"
"7596","9606","FILIP1"
"7597","9606","GNGT1"
"7598","9606","GNB3"
"7599","9606","EXOSC3"
"7600","9606","TRAM1"
"7601","9606","PDK4"
"7602","9606","PKM"
"7603","9606","ENO3"
"7604","9606","ABTB2"
"7605","9606","TRIM68"
"7606","9606","FBXL6"
"7607","9606","SYVN1"
"7608","9606","RNF180"
"7609","9606","HERC6"
"7610","9606","HERC3"
"7611","9606","HERC4"
"7612","9606","VPRBP"
"7613","9606","LAMP1"
"7614","9606","PELI3"
"7615","9606","HLTF"
"7616","9606","SEL1L"
"7617","9606","RNF43"
"7618","9606","RBCK1"
"7619","9606","FANCM"
"7620","9606","EGLN2"
"7621","9606","EGLN1"
"7622","9606","LTBP4"
"7623","9606","HRSP12"
"7624","9606","DERL2"
"7625","9606","DERL3"
"7626","9606","ATXN7L3"
"7627","9606","ANKRD6"
"7628","9606","GRWD1"
